YYMMDDHHMI,STN,WD,WS,GST,VS,RVR1,RVR2,WC,CA,CA1,CT1,CH1,CA2,CT2,CH2,CA3,CT3,CH3,CA4,CT4,CH4,TA,TD,HM,PA,PS,RN
202402230000,113,40,12,-9,10000,-9,-9,-9,8,7,6,4000,8,4,6500,-9,-9,-9,-9,-9,-9,-0.4,-2.6,8.5,1028.5,1029.4,-9.0
202402230100,113,40,12,-9,10000,-9,-9,70,8,7,6,4000,8,4,6500,-9,-9,-9,-9,-9,-9,-0.7,-2.3,8.9,1028.4,1029.3,0.0
202402230200,113,50,13,-9,10000,-9,-9,71,8,5,6,4000,7,3,7500,8,4,13000,-9,-9,-9,-1.1,-2.5,9.0,1028.2,1029.1,0.0
202402230300,113,50,10,-9,10000,-9,-9,70,8,1,7,700,5,6,4000,8,4,8500,-9,-9,-9,-1.2,-2.6,9.1,1028.1,1029.0,0.0
202402230400,113,40,11,-9,10000,-9,-9,22,8,1,7,800,5,6,4000,8,4,8500,-9,-9,-9,-0.8,-2.4,8.9,1027.9,1028.7,0.0
202402230500,113,30,11,-9,10000,-9,-9,-9,8,7,6,4000,8,4,8500,-9,-9,-9,-9,-9,-9,-0.7,-2.7,8.6,1027.9,1028.8,-9.0
202402230600,113,30,11,-9,10000,-9,-9,-9,8,7,6,3500,8,4,8500,-9,-9,-9,-9,-9,-9,-0.8,-4.1,7.9,1028.9,1029.8,-9.0
202402230700,113,40,12,-9,10000,-9,-9,-9,8,7,6,3500,8,4,8500,-9,-9,-9,-9,-9,-9,-0.9,-4.2,7.9,1029.7,1030.6,-9.0
202402230800,113,50,8,-9,10000,-9,-9,-9,7,7,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.9,-4.1,7.9,1030.2,1031.1,-9.0
202402230900,113,40,11,-9,10000,-9,-9,-9,7,7,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.7,-4.3,7.7,1030.6,1031.5,-9.0
202402231000,113,50,10,-9,10000,-9,-9,-9,7,7,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.1,-3.9,7.6,1030.5,1031.4,-9.0
202402231100,113,60,10,-9,10000,-9,-9,-9,7,7,6,4000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.0,-3.8,7.0,1030.3,1031.2,-9.0
202402231200,113,50,11,-9,10000,-9,-9,-9,6,3,6,4000,6,0,20000,-9,-9,-9,-9,-9,-9,2.2,-2.9,6.9,1030.0,1030.9,-9.0
202402231300,113,50,11,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,-2.9,6.3,1029.4,1030.3,-9.0
202402231400,113,30,10,-9,10000,-9,-9,-9,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.2,-2.2,6.3,1029.3,1030.2,-9.0
202402231500,113,30,8,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.6,-2.8,5.9,1029.2,1030.1,-9.0
202402231600,113,20,8,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.0,-2.7,5.8,1029.3,1030.2,-9.0
202402231700,113,30,8,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.1,-2.8,5.7,1029.1,1030.0,-9.0
202402231800,113,30,6,-9,10000,-9,-9,-9,5,5,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.7,-2.9,5.8,1029.2,1030.1,-9.0
202402231900,113,20,4,-9,10000,-9,-9,-9,5,2,6,4500,5,0,20000,-9,-9,-9,-9,-9,-9,4.0,-1.8,6.6,1030.0,1030.9,-9.0
202402232000,113,40,3,-9,10000,-9,-9,-9,7,7,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.8,-1.9,6.7,1030.0,1030.9,-9.0
202402232100,113,120,6,-9,10000,-9,-9,-9,7,7,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.4,-3.3,5.7,1031.6,1032.5,-9.0
202402232200,113,90,6,-9,10000,-9,-9,-9,7,7,6,4500,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.0,-3.5,5.8,1031.6,1032.5,-9.0
202402232300,113,90,10,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.9,-4.1,6.0,1030.6,1031.5,-9.0
202402240000,113,80,7,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.9,-4.5,6.3,1030.5,1031.4,-9.0
202402240100,113,70,7,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.4,-4.8,6.4,1030.5,1031.4,-9.0
202402240200,113,90,8,-9,10000,-9,-9,-9,7,7,2,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.4,-4.9,6.3,1031.0,1031.9,-9.0
202402240300,113,70,3,-9,10000,-9,-9,-9,7,7,2,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.7,-4.8,6.7,1031.8,1032.7,-9.0
202402240400,113,60,5,-9,10000,-9,-9,-9,7,1,6,4500,7,0,20000,-9,-9,-9,-9,-9,-9,0.3,-4.8,6.8,1031.5,1032.4,-9.0
202402240500,113,50,7,-9,10000,-9,-9,-9,5,5,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.1,-4.9,7.0,1030.8,1031.7,-9.0
202402240600,113,60,8,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.3,-5.2,7.0,1030.9,1031.8,-9.0
202402240700,113,60,8,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.4,-5.5,6.9,1030.6,1031.5,-9.0
202402240800,113,70,7,-9,10000,-9,-9,-9,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.4,-5.8,6.3,1030.5,1031.4,-9.0
202402240900,113,90,9,-9,10000,-9,-9,-9,6,6,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.2,-6.1,5.8,1030.8,1031.7,-9.0
202402241000,113,100,12,23,10000,-9,-9,-9,7,7,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.9,-6.4,5.4,1030.5,1031.4,-9.0
202402241100,113,110,9,-9,10000,-9,-9,-9,7,7,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.0,-6.2,5.1,1030.8,1031.6,-9.0
202402241200,113,110,10,-9,10000,-9,-9,-9,7,7,3,15000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.9,-5.4,5.1,1029.9,1030.8,-9.0
202402241300,113,100,9,-9,10000,-9,-9,-9,7,7,3,11000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.9,-5.1,4.9,1028.5,1029.4,-9.0
202402241400,113,110,9,-9,10000,-9,-9,-9,7,7,3,11000,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.5,-4.7,4.8,1027.0,1027.8,-9.0
202402241500,113,110,8,-9,10000,-9,-9,-9,7,7,3,8500,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.6,-4.8,4.7,1026.3,1027.2,-9.0
202402241600,113,90,6,-9,10000,-9,-9,-9,8,8,4,7500,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.5,-4.8,4.8,1025.9,1026.7,-9.0
202402241700,113,110,5,-9,10000,-9,-9,-9,8,8,4,7000,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.7,-4.2,4.9,1025.9,1026.7,-9.0
202402241800,113,140,6,-9,10000,-9,-9,60,8,5,6,3500,8,4,7000,-9,-9,-9,-9,-9,-9,4.4,-2.1,6.3,1026.2,1027.0,0.0
202402241900,113,110,7,-9,10000,-9,-9,60,8,5,6,3000,8,4,7000,-9,-9,-9,-9,-9,-9,3.4,-0.4,7.6,1026.4,1027.3,0.0
202402242000,113,90,7,-9,10000,-9,-9,60,8,5,6,2500,8,4,7000,-9,-9,-9,-9,-9,-9,2.9,0.3,8.3,1026.1,1026.9,0.0
202402242100,113,90,6,-9,10000,-9,-9,61,8,3,7,1000,5,6,3500,8,4,7000,-9,-9,-9,2.5,0.7,8.8,1025.9,1026.8,0.0
202402242200,113,90,5,-9,10000,-9,-9,61,8,4,7,1000,7,6,3500,8,4,6500,-9,-9,-9,2.2,0.8,9.1,1025.6,1026.5,0.3
202402242300,113,90,6,-9,10000,-9,-9,61,8,4,7,800,7,6,2500,8,5,6000,-9,-9,-9,2.1,0.6,9.0,1025.3,1026.1,0.2
202402250000,113,80,4,-9,9000,-9,-9,61,8,4,7,1000,7,6,2500,8,5,6000,-9,-9,-9,1.8,0.6,9.2,1025.0,1025.9,0.2
202402250100,113,80,5,-9,9000,-9,-9,61,8,4,7,1000,7,6,2500,8,5,6000,-9,-9,-9,1.6,0.5,9.3,1024.6,1025.5,0.2
202402250200,113,50,4,-9,7000,-9,-9,68,8,4,7,1000,7,6,2500,8,5,6000,-9,-9,-9,1.4,0.7,9.5,1024.3,1025.2,0.1
202402250300,113,50,7,-9,3500,-9,-9,68,8,4,7,400,7,6,2000,8,5,6000,-9,-9,-9,1.1,0.6,9.7,1023.8,1024.7,0.2
202402250400,113,40,7,-9,3000,-9,-9,68,8,4,7,400,7,6,2000,8,5,6000,-9,-9,-9,0.9,0.4,9.7,1023.3,1024.2,0.3
202402250500,113,20,7,-9,5000,-9,-9,68,8,4,7,400,7,6,2000,8,5,6000,-9,-9,-9,1.1,0.5,9.6,1023.6,1024.5,0.1
202402250600,113,40,7,-9,4000,-9,-9,71,8,4,7,500,7,6,2000,8,5,6000,-9,-9,-9,0.9,0.3,9.6,1022.9,1023.8,0.3
202402250700,113,30,8,-9,9000,-9,-9,68,8,3,7,500,6,6,2000,8,4,7000,-9,-9,-9,1.1,0.3,9.5,1023.2,1024.1,0.0
202402250800,113,20,7,-9,6000,-9,-9,68,8,4,7,500,7,6,2000,8,5,6000,-9,-9,-9,1.1,0.3,9.4,1023.9,1024.8,0.0
202402250900,113,30,6,-9,10000,-9,-9,68,8,2,7,500,7,6,2000,8,5,6000,-9,-9,-9,1.4,0.2,9.2,1023.9,1024.8,0.0
202402251000,113,40,8,-9,10000,-9,-9,23,5,2,7,800,4,6,2500,5,4,9000,-9,-9,-9,2.0,0.5,9.0,1023.7,1024.6,0.0
202402251100,113,40,6,-9,10000,-9,-9,-9,3,2,7,1000,3,3,7000,-9,-9,-9,-9,-9,-9,3.0,0.6,8.4,1023.6,1024.5,-9.0
202402251200,113,340,6,-9,10000,-9,-9,-9,3,3,7,1500,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.9,0.8,8.0,1023.4,1024.3,-9.0
202402251300,113,310,8,-9,10000,-9,-9,-9,6,6,7,1500,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.4,1.0,7.9,1023.3,1024.2,-9.0
202402251400,113,320,11,-9,10000,-9,-9,-9,3,3,7,1500,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.1,-0.1,6.9,1023.3,1024.2,-9.0
202402251500,113,310,10,-9,10000,-9,-9,-9,3,3,6,2000,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.7,0.2,6.8,1023.2,1024.0,-9.0
202402251600,113,310,10,-9,10000,-9,-9,-9,3,3,6,2500,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.0,0.2,7.1,1023.1,1024.0,-9.0
202402251700,113,320,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.1,-1.1,6.4,1023.1,1023.9,-9.0
202402251800,113,320,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.9,-0.4,7.3,1023.4,1024.3,-9.0
202402251900,113,320,11,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.2,-0.4,7.8,1024.1,1025.0,-9.0
202402252000,113,330,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.7,-1.9,7.2,1025.0,1025.9,-9.0
202402252100,113,320,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.2,-1.4,7.7,1025.6,1026.5,-9.0
202402252200,113,320,10,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.1,-1.1,7.9,1025.9,1026.7,-9.0
202402252300,113,330,8,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.6,-1.9,7.8,1026.1,1027.0,-9.0
202402260000,113,320,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.3,-2.4,7.7,1026.4,1027.2,-9.0
202402260100,113,310,6,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.1,-1.8,8.1,1026.8,1027.7,-9.0
202402260200,113,310,4,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.9,-2.0,8.1,1026.9,1027.8,-9.0
202402260300,113,330,2,-9,8000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.8,-2.9,8.5,1026.7,1027.6,-9.0
202402260400,113,360,2,-9,8000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.6,-2.3,8.9,1026.3,1027.1,-9.0
202402260500,113,20,4,-9,9000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.4,-3.4,8.0,1026.5,1027.4,-9.0
202402260600,113,140,2,-9,9000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-0.3,-3.6,7.9,1027.3,1028.2,-9.0
202402260700,113,10,1,-9,9000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1.3,-3.4,8.5,1027.7,1028.6,-9.0
202402260800,113,10,4,-9,8000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.9,-3.4,7.3,1028.5,1029.4,-9.0
202402260900,113,350,5,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.8,-1.9,7.1,1028.9,1029.7,-9.0
202402261000,113,40,7,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.9,-3.0,6.5,1028.9,1029.8,-9.0
202402261100,113,30,7,-9,9000,-9,-9,5,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.9,-1.8,6.6,1028.9,1029.8,-9.0
202402261200,113,30,6,-9,9000,-9,-9,5,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.2,-1.1,6.0,1028.6,1029.5,-9.0
202402261300,113,350,5,-9,10000,-9,-9,-9,3,1,6,3000,3,0,20000,-9,-9,-9,-9,-9,-9,6.9,-2.5,5.1,1028.1,1029.0,-9.0
202402261400,113,310,6,-9,10000,-9,-9,-9,3,1,6,4000,3,0,20000,-9,-9,-9,-9,-9,-9,7.0,0.1,6.1,1027.7,1028.6,-9.0
202402261500,113,290,9,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.2,0.2,6.1,1027.5,1028.3,-9.0
202402261600,113,290,10,-9,10000,-9,-9,-9,1,1,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.9,0.1,6.2,1027.3,1028.2,-9.0
202402261700,113,290,9,-9,10000,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.2,0.3,6.6,1027.3,1028.1,-9.0
202402261800,113,280,9,-9,10000,-9,-9,-9,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.5,0.9,7.7,1027.8,1028.7,-9.0
202402261900,113,300,5,-9,8000,-9,-9,10,2,2,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,0.4,8.1,1028.0,1028.8,-9.0
202402262000,113,320,7,-9,8000,-9,-9,10,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.1,-0.5,7.7,1027.9,1028.8,-9.0
202402262100,113,320,8,-9,8000,-9,-9,10,3,3,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.0,-0.2,8.5,1028.4,1029.3,-9.0
202402262200,113,340,4,-9,7000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.1,0.2,8.7,1028.8,1029.7,-9.0
202402262300,113,40,5,-9,8000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.2,-1.8,7.0,1028.4,1029.3,-9.0
202402270000,113,60,4,-9,8000,-9,-9,10,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.8,-1.9,7.1,1029.3,1030.1,-9.0
202402270100,113,60,6,-9,8000,-9,-9,10,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.4,-2.9,6.8,1029.8,1030.7,-9.0
202402270200,113,50,8,-9,10000,-9,-9,-9,4,4,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.3,-3.0,6.8,1029.9,1030.8,-9.0
202402270300,113,50,7,-9,10000,-9,-9,-9,6,6,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.3,-2.9,7.4,1029.9,1030.8,-9.0
202402270400,113,50,8,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.0,-2.6,7.7,1029.7,1030.6,-9.0
202402270500,113,50,9,-9,10000,-9,-9,-9,7,7,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.9,-2.5,7.8,1029.8,1030.7,-9.0
202402270600,113,50,6,-9,10000,-9,-9,-9,7,7,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.7,-2.4,8.0,1030.1,1031.0,-9.0
202402270700,113,60,7,-9,10000,-9,-9,-9,6,6,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.2,-3.7,7.0,1030.0,1030.9,-9.0
202402270800,113,90,5,-9,10000,-9,-9,-9,6,6,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.7,-5.2,5.6,1030.1,1031.0,-9.0
202402270900,113,100,7,-9,10000,-9,-9,-9,7,7,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.6,-5.0,5.4,1030.5,1031.4,-9.0
202402271000,113,110,10,-9,10000,-9,-9,-9,7,7,0,18000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.6,-5.8,4.7,1030.7,1031.5,-9.0
202402271100,113,110,10,-9,10000,-9,-9,-9,7,7,0,16000,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.1,-5.3,4.4,1030.6,1031.5,-9.0
202402271200,113,130,10,-9,10000,-9,-9,-9,7,7,3,15000,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.8,-5.3,4.2,1030.3,1031.1,-9.0
202402271300,113,130,9,-9,10000,-9,-9,-9,7,7,0,16000,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.7,-5.1,4.0,1029.6,1030.5,-9.0
202402271400,113,150,7,-9,10000,-9,-9,-9,6,6,0,16000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.2,-3.9,4.2,1029.3,1030.1,-9.0
202402271500,113,140,8,-9,10000,-9,-9,-9,6,6,0,16000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.6,-3.8,4.2,1028.8,1029.6,-9.0
202402271600,113,150,5,-9,10000,-9,-9,-9,6,6,6,6000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.4,-3.3,4.4,1028.5,1029.4,-9.0
202402271700,113,150,4,-9,10000,-9,-9,-9,7,5,6,4000,7,3,7000,-9,-9,-9,-9,-9,-9,7.9,-3.2,4.5,1028.2,1029.1,-9.0
202402271800,113,130,3,-9,10000,-9,-9,-9,7,6,6,4500,7,3,7000,-9,-9,-9,-9,-9,-9,7.8,-2.9,4.7,1028.5,1029.3,-9.0
202402271900,113,50,2,-9,10000,-9,-9,-9,7,1,6,4500,7,3,6500,-9,-9,-9,-9,-9,-9,7.5,-2.4,5.0,1028.4,1029.3,-9.0
202402272000,113,330,2,-9,10000,-9,-9,-9,7,5,6,4500,7,3,6500,-9,-9,-9,-9,-9,-9,6.4,-0.6,6.1,1028.5,1029.4,-9.0
202402272100,113,310,1,-9,10000,-9,-9,-9,7,5,6,4500,7,3,6500,-9,-9,-9,-9,-9,-9,5.8,-0.7,6.3,1028.5,1029.4,-9.0
202402272200,113,20,2,-9,10000,-9,-9,-9,6,5,6,4500,6,3,6500,-9,-9,-9,-9,-9,-9,5.0,-0.3,6.9,1028.9,1029.8,-9.0
202402272300,113,100,1,-9,10000,-9,-9,-9,7,5,6,4500,7,3,6500,-9,-9,-9,-9,-9,-9,5.6,-1.3,6.1,1029.3,1030.2,-9.0
202402280000,113,130,6,-9,10000,-9,-9,-9,6,5,6,4500,6,3,6500,-9,-9,-9,-9,-9,-9,6.1,-2.8,5.3,1028.9,1029.8,-9.0
202402280100,113,140,4,-9,10000,-9,-9,-9,5,5,6,5500,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.7,-1.9,6.2,1028.9,1029.8,-9.0
202402280200,113,150,5,-9,10000,-9,-9,-9,5,5,6,5000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.5,-1.7,6.4,1028.9,1029.8,-9.0
202402280300,113,140,4,-9,10000,-9,-9,-9,3,3,6,6000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.7,-2.2,6.5,1028.1,1029.0,-9.0
202402280400,113,160,4,-9,10000,-9,-9,-9,5,5,6,6000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,-2.0,6.8,1027.9,1028.8,-9.0
202402280500,113,150,3,-9,10000,-9,-9,-9,7,5,6,4500,7,6,6000,-9,-9,-9,-9,-9,-9,4.0,-0.3,7.4,1028.3,1029.2,-9.0
202402280600,113,130,5,-9,10000,-9,-9,-9,7,5,6,4000,7,6,6000,-9,-9,-9,-9,-9,-9,4.5,-2.2,6.2,1028.1,1029.0,-9.0
202402280700,113,150,4,-9,10000,-9,-9,-9,7,5,6,4000,7,6,6000,-9,-9,-9,-9,-9,-9,3.7,-1.9,6.7,1028.2,1029.1,-9.0
202402280800,113,130,6,-9,10000,-9,-9,-9,6,4,6,4000,6,6,6000,-9,-9,-9,-9,-9,-9,5.1,-1.7,6.2,1028.5,1029.3,-9.0
202402280900,113,140,5,-9,10000,-9,-9,-9,7,5,6,4000,7,6,6000,-9,-9,-9,-9,-9,-9,5.6,-1.8,5.9,1029.3,1030.2,-9.0
202402281000,113,150,7,-9,10000,-9,-9,-9,7,5,6,4500,7,6,6500,-9,-9,-9,-9,-9,-9,6.1,-2.2,5.6,1029.4,1030.3,-9.0
202402281100,113,150,6,-9,10000,-9,-9,-9,7,5,6,4000,7,3,15000,-9,-9,-9,-9,-9,-9,6.4,-1.5,5.7,1029.6,1030.5,-9.0
202402281200,113,160,7,-9,10000,-9,-9,-9,7,1,6,4000,7,2,18000,-9,-9,-9,-9,-9,-9,7.9,-0.4,5.6,1028.9,1029.8,-9.0
202402281300,113,130,3,-9,10000,-9,-9,-9,7,7,2,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.8,-1.1,5.0,1028.4,1029.3,-9.0
202402281400,113,160,3,-9,10000,-9,-9,-9,7,7,2,18000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.8,-0.1,5.4,1027.9,1028.7,-9.0
202402281500,113,190,4,-9,10000,-9,-9,-9,7,7,2,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.6,0.0,5.5,1027.5,1028.3,-9.0
202402281600,113,240,7,-9,10000,-9,-9,-9,7,7,2,16000,-9,-9,-9,-9,-9,-9,-9,-9,-9,8.2,-0.2,5.5,1027.5,1028.4,-9.0
202402281700,113,280,7,-9,10000,-9,-9,-9,8,3,3,8500,8,4,13000,-9,-9,-9,-9,-9,-9,6.5,0.5,6.6,1027.4,1028.3,-9.0
202402281800,113,340,2,-9,10000,-9,-9,-9,8,3,3,8500,8,4,13000,-9,-9,-9,-9,-9,-9,5.7,1.6,7.5,1027.0,1027.8,-9.0
202402281900,113,280,5,-9,9000,-9,-9,10,8,8,4,11000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.7,1.9,8.2,1027.4,1028.3,-9.0
202402282000,113,310,4,-9,6000,-9,-9,10,8,5,4,14000,8,2,18000,-9,-9,-9,-9,-9,-9,4.3,2.7,9.0,1027.2,1028.1,-9.0
202402282100,113,320,3,-9,6000,-9,-9,10,7,7,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.1,2.2,8.8,1026.9,1027.8,-9.0
202402282200,113,280,3,-9,6000,-9,-9,10,5,5,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.1,2.2,8.7,1027.5,1028.4,-9.0
202402282300,113,20,2,-9,6000,-9,-9,10,5,5,0,17000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,1.4,8.7,1027.2,1028.1,-9.0
202402290000,113,330,4,-9,6000,-9,-9,10,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,1.1,8.5,1027.2,1028.1,-9.0
202402290100,113,30,2,-9,7000,-9,-9,10,6,6,0,20000,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.4,-0.5,7.6,1026.7,1027.6,-9.0
202402290200,113,50,2,-9,9000,-9,-9,10,4,4,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.9,-0.8,8.3,1026.5,1027.4,-9.0
202402290300,113,50,2,-9,9000,-9,-9,10,2,2,0,19000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.3,0.0,8.5,1026.0,1026.9,-9.0
202402290400,113,320,1,-9,9000,-9,-9,10,7,7,3,13000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.0,0.4,8.9,1025.9,1026.7,-9.0
202402290500,113,10,2,-9,8000,-9,-9,10,7,7,3,12000,-9,-9,-9,-9,-9,-9,-9,-9,-9,2.0,0.7,9.1,1025.6,1026.5,-9.0
202402290600,113,20,3,-9,9000,-9,-9,10,7,4,4,13000,7,2,20000,-9,-9,-9,-9,-9,-9,1.2,-0.7,8.7,1025.5,1026.3,-9.0
202402290700,113,50,5,-9,8000,-9,-9,10,7,4,4,7000,7,2,17000,-9,-9,-9,-9,-9,-9,2.9,0.1,8.2,1024.7,1025.6,-9.0
202402290800,113,20,6,-9,8000,-9,-9,10,8,5,4,13000,8,2,17000,-9,-9,-9,-9,-9,-9,3.6,0.3,7.9,1024.9,1025.7,-9.0
202402290900,113,40,2,-9,9000,-9,-9,10,8,8,4,10000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.7,0.4,7.4,1025.3,1026.2,-9.0
202402291000,113,40,7,-9,9000,-9,-9,5,8,8,4,9000,-9,-9,-9,-9,-9,-9,-9,-9,-9,4.8,0.5,7.4,1024.9,1025.8,-9.0
202402291100,113,30,6,-9,9000,-9,-9,5,8,8,4,9000,-9,-9,-9,-9,-9,-9,-9,-9,-9,6.1,-1.6,5.8,1024.2,1025.1,-9.0
